"future","rate","time"
"DEFI-PERP",0.000014,"2020-07-07T03:00:00+00:00"
"DEFI-PERP",0.000087,"2020-07-07T02:00:00+00:00"
"DEFI-PERP",-0.000008,"2020-07-07T01:00:00+00:00"
"DEFI-PERP",-0.000011,"2020-07-07T00:00:00+00:00"
"DEFI-PERP",0.000023,"2020-07-06T23:00:00+00:00"
"DEFI-PERP",0.000002,"2020-07-06T22:00:00+00:00"
"DEFI-PERP",0.000008,"2020-07-06T21:00:00+00:00"
"DEFI-PERP",-0.000014,"2020-07-06T20:00:00+00:00"
"DEFI-PERP",-0.000026,"2020-07-06T19:00:00+00:00"
"DEFI-PERP",0.000007,"2020-07-06T18:00:00+00:00"
"DEFI-PERP",0.000012,"2020-07-06T17:00:00+00:00"
"DEFI-PERP",-0.000007,"2020-07-06T16:00:00+00:00"
"DEFI-PERP",-0.000073,"2020-07-06T15:00:00+00:00"
"DEFI-PERP",-0.00006,"2020-07-06T14:00:00+00:00"
"DEFI-PERP",-0.000106,"2020-07-06T13:00:00+00:00"
"DEFI-PERP",-0.000146,"2020-07-06T12:00:00+00:00"
"DEFI-PERP",-0.000161,"2020-07-06T11:00:00+00:00"
"DEFI-PERP",-0.000223,"2020-07-06T10:00:00+00:00"
"DEFI-PERP",-0.000148,"2020-07-06T09:00:00+00:00"
"DEFI-PERP",-0.000121,"2020-07-06T08:00:00+00:00"
"DEFI-PERP",0.000046,"2020-07-06T07:00:00+00:00"
"DEFI-PERP",0.000055,"2020-07-06T06:00:00+00:00"
"DEFI-PERP",0.000032,"2020-07-06T05:00:00+00:00"
"DEFI-PERP",0.000027,"2020-07-06T04:00:00+00:00"
"DEFI-PERP",0.000019,"2020-07-06T03:00:00+00:00"
"DEFI-PERP",0.00003,"2020-07-06T02:00:00+00:00"
"DEFI-PERP",-0.000014,"2020-07-06T01:00:00+00:00"
"DEFI-PERP",0.00001,"2020-07-06T00:00:00+00:00"
"DEFI-PERP",0.000002,"2020-07-05T23:00:00+00:00"
"DEFI-PERP",-0.000036,"2020-07-05T22:00:00+00:00"
"DEFI-PERP",-0.000075,"2020-07-05T21:00:00+00:00"
"DEFI-PERP",-0.000124,"2020-07-05T20:00:00+00:00"
"DEFI-PERP",-0.000082,"2020-07-05T19:00:00+00:00"
"DEFI-PERP",-0.000054,"2020-07-05T18:00:00+00:00"
"DEFI-PERP",-0.000097,"2020-07-05T17:00:00+00:00"
"DEFI-PERP",-0.000023,"2020-07-05T16:00:00+00:00"
"DEFI-PERP",0.000081,"2020-07-05T15:00:00+00:00"
"DEFI-PERP",-0.000055,"2020-07-05T14:00:00+00:00"
"DEFI-PERP",0.000017,"2020-07-05T13:00:00+00:00"
"DEFI-PERP",0.000082,"2020-07-05T12:00:00+00:00"
"DEFI-PERP",-0.000008,"2020-07-05T11:00:00+00:00"
"DEFI-PERP",0.000025,"2020-07-05T10:00:00+00:00"
"DEFI-PERP",0.000163,"2020-07-05T09:00:00+00:00"
"DEFI-PERP",0.000214,"2020-07-05T08:00:00+00:00"
"DEFI-PERP",0.000178,"2020-07-05T07:00:00+00:00"
"DEFI-PERP",0.000123,"2020-07-05T06:00:00+00:00"
"DEFI-PERP",0.0001,"2020-07-05T05:00:00+00:00"
"DEFI-PERP",0.000108,"2020-07-05T04:00:00+00:00"
"DEFI-PERP",0.000122,"2020-07-05T03:00:00+00:00"
"DEFI-PERP",0.000087,"2020-07-05T02:00:00+00:00"
"DEFI-PERP",0.000007,"2020-07-05T01:00:00+00:00"
"DEFI-PERP",0.000109,"2020-07-05T00:00:00+00:00"
"DEFI-PERP",0.000158,"2020-07-04T23:00:00+00:00"
"DEFI-PERP",0.000174,"2020-07-04T22:00:00+00:00"
"DEFI-PERP",0.000148,"2020-07-04T21:00:00+00:00"
"DEFI-PERP",0.000189,"2020-07-04T20:00:00+00:00"
"DEFI-PERP",0.000211,"2020-07-04T19:00:00+00:00"
"DEFI-PERP",0.000182,"2020-07-04T18:00:00+00:00"
"DEFI-PERP",0.000124,"2020-07-04T17:00:00+00:00"
"DEFI-PERP",0.000127,"2020-07-04T16:00:00+00:00"
"DEFI-PERP",0.000025,"2020-07-04T15:00:00+00:00"
"DEFI-PERP",0.000105,"2020-07-04T14:00:00+00:00"
"DEFI-PERP",0.000174,"2020-07-04T13:00:00+00:00"
"DEFI-PERP",0.000144,"2020-07-04T12:00:00+00:00"
"DEFI-PERP",0.000152,"2020-07-04T11:00:00+00:00"
"DEFI-PERP",0.000196,"2020-07-04T10:00:00+00:00"
"DEFI-PERP",0.000207,"2020-07-04T09:00:00+00:00"
"DEFI-PERP",0.000219,"2020-07-04T08:00:00+00:00"
"DEFI-PERP",0.000209,"2020-07-04T07:00:00+00:00"
"DEFI-PERP",0.000089,"2020-07-04T06:00:00+00:00"
"DEFI-PERP",-0.000083,"2020-07-04T05:00:00+00:00"
"DEFI-PERP",-0.000027,"2020-07-04T04:00:00+00:00"
"DEFI-PERP",0.000061,"2020-07-04T03:00:00+00:00"
"DEFI-PERP",0.000094,"2020-07-04T02:00:00+00:00"
"DEFI-PERP",0.000136,"2020-07-04T01:00:00+00:00"
"DEFI-PERP",0.000209,"2020-07-04T00:00:00+00:00"
"DEFI-PERP",-0.000052,"2020-07-03T23:00:00+00:00"
"DEFI-PERP",0.000032,"2020-07-03T22:00:00+00:00"
"DEFI-PERP",-0.00009,"2020-07-03T21:00:00+00:00"
"DEFI-PERP",-0.000065,"2020-07-03T20:00:00+00:00"
"DEFI-PERP",-0.000142,"2020-07-03T19:00:00+00:00"
"DEFI-PERP",-0.000096,"2020-07-03T18:00:00+00:00"
"DEFI-PERP",-0.000099,"2020-07-03T17:00:00+00:00"
"DEFI-PERP",-0.000098,"2020-07-03T16:00:00+00:00"
"DEFI-PERP",-0.000141,"2020-07-03T15:00:00+00:00"
"DEFI-PERP",-0.000108,"2020-07-03T14:00:00+00:00"
"DEFI-PERP",-0.000148,"2020-07-03T13:00:00+00:00"
"DEFI-PERP",-0.000166,"2020-07-03T12:00:00+00:00"
"DEFI-PERP",-0.000177,"2020-07-03T11:00:00+00:00"
"DEFI-PERP",-0.0001,"2020-07-03T10:00:00+00:00"
"DEFI-PERP",-0.000063,"2020-07-03T09:00:00+00:00"
"DEFI-PERP",-0.000131,"2020-07-03T08:00:00+00:00"
"DEFI-PERP",-0.000156,"2020-07-03T07:00:00+00:00"
"DEFI-PERP",-0.000036,"2020-07-03T06:00:00+00:00"
"DEFI-PERP",0.00002,"2020-07-03T05:00:00+00:00"
"DEFI-PERP",-0.000151,"2020-07-03T04:00:00+00:00"
"DEFI-PERP",-0.000193,"2020-07-03T03:00:00+00:00"
"DEFI-PERP",-0.000119,"2020-07-03T02:00:00+00:00"
"DEFI-PERP",-0.000071,"2020-07-03T01:00:00+00:00"
"DEFI-PERP",-0.000072,"2020-07-03T00:00:00+00:00"
"DEFI-PERP",-0.000056,"2020-07-02T23:00:00+00:00"
"DEFI-PERP",-0.000131,"2020-07-02T22:00:00+00:00"
"DEFI-PERP",-0.000163,"2020-07-02T21:00:00+00:00"
"DEFI-PERP",-0.000145,"2020-07-02T20:00:00+00:00"
"DEFI-PERP",-0.000114,"2020-07-02T19:00:00+00:00"
"DEFI-PERP",-0.000022,"2020-07-02T18:00:00+00:00"
"DEFI-PERP",-0.00001,"2020-07-02T17:00:00+00:00"
"DEFI-PERP",0.000109,"2020-07-02T16:00:00+00:00"
"DEFI-PERP",-0.00001,"2020-07-02T15:00:00+00:00"
"DEFI-PERP",-0.000012,"2020-07-02T14:00:00+00:00"
"DEFI-PERP",-0.000025,"2020-07-02T13:00:00+00:00"
"DEFI-PERP",0.000009,"2020-07-02T12:00:00+00:00"
"DEFI-PERP",0.000031,"2020-07-02T11:00:00+00:00"
"DEFI-PERP",0.000126,"2020-07-02T10:00:00+00:00"
"DEFI-PERP",0.000132,"2020-07-02T09:00:00+00:00"
"DEFI-PERP",-0.000024,"2020-07-02T08:00:00+00:00"
"DEFI-PERP",-0.00006,"2020-07-02T07:00:00+00:00"
"DEFI-PERP",-0.000066,"2020-07-02T06:00:00+00:00"
"DEFI-PERP",-0.000091,"2020-07-02T05:00:00+00:00"
"DEFI-PERP",-0.00006,"2020-07-02T04:00:00+00:00"
"DEFI-PERP",-0.000078,"2020-07-02T03:00:00+00:00"
"DEFI-PERP",-0.000038,"2020-07-02T02:00:00+00:00"
"DEFI-PERP",0.000045,"2020-07-02T01:00:00+00:00"
"DEFI-PERP",0.000099,"2020-07-02T00:00:00+00:00"
"DEFI-PERP",0.000072,"2020-07-01T23:00:00+00:00"
"DEFI-PERP",0.000065,"2020-07-01T22:00:00+00:00"
"DEFI-PERP",0.000121,"2020-07-01T21:00:00+00:00"
"DEFI-PERP",0.000053,"2020-07-01T20:00:00+00:00"
"DEFI-PERP",0.000051,"2020-07-01T19:00:00+00:00"
"DEFI-PERP",0.000101,"2020-07-01T18:00:00+00:00"
"DEFI-PERP",0.000078,"2020-07-01T17:00:00+00:00"
"DEFI-PERP",0.000012,"2020-07-01T16:00:00+00:00"
"DEFI-PERP",0.00004,"2020-07-01T15:00:00+00:00"
"DEFI-PERP",0.000052,"2020-07-01T14:00:00+00:00"
"DEFI-PERP",-0.000015,"2020-07-01T13:00:00+00:00"
"DEFI-PERP",-0.000164,"2020-07-01T12:00:00+00:00"
"DEFI-PERP",-0.000101,"2020-07-01T11:00:00+00:00"
"DEFI-PERP",-0.000097,"2020-07-01T10:00:00+00:00"
"DEFI-PERP",-0.000157,"2020-07-01T09:00:00+00:00"
"DEFI-PERP",-0.000131,"2020-07-01T08:00:00+00:00"
"DEFI-PERP",-0.000149,"2020-07-01T07:00:00+00:00"
"DEFI-PERP",-0.000103,"2020-07-01T06:00:00+00:00"
"DEFI-PERP",-0.00009,"2020-07-01T05:00:00+00:00"
"DEFI-PERP",-0.000107,"2020-07-01T04:00:00+00:00"
"DEFI-PERP",-0.000087,"2020-07-01T03:00:00+00:00"
"DEFI-PERP",-0.000077,"2020-07-01T02:00:00+00:00"
"DEFI-PERP",-0.000115,"2020-07-01T01:00:00+00:00"
"DEFI-PERP",-0.000133,"2020-07-01T00:00:00+00:00"
"DEFI-PERP",-0.000129,"2020-06-30T23:00:00+00:00"
"DEFI-PERP",-0.000133,"2020-06-30T22:00:00+00:00"
"DEFI-PERP",-0.000094,"2020-06-30T21:00:00+00:00"
"DEFI-PERP",-0.000106,"2020-06-30T20:00:00+00:00"
"DEFI-PERP",-0.000117,"2020-06-30T19:00:00+00:00"
"DEFI-PERP",-0.000151,"2020-06-30T18:00:00+00:00"
"DEFI-PERP",-0.00017,"2020-06-30T17:00:00+00:00"
"DEFI-PERP",-0.000169,"2020-06-30T16:00:00+00:00"
"DEFI-PERP",-0.000106,"2020-06-30T15:00:00+00:00"
"DEFI-PERP",-0.000124,"2020-06-30T14:00:00+00:00"
"DEFI-PERP",-0.000201,"2020-06-30T13:00:00+00:00"
"DEFI-PERP",-0.000233,"2020-06-30T12:00:00+00:00"
"DEFI-PERP",-0.000186,"2020-06-30T11:00:00+00:00"
"DEFI-PERP",-0.000204,"2020-06-30T10:00:00+00:00"
"DEFI-PERP",-0.000314,"2020-06-30T09:00:00+00:00"
"DEFI-PERP",-0.000309,"2020-06-30T08:00:00+00:00"
"DEFI-PERP",-0.000244,"2020-06-30T07:00:00+00:00"
"DEFI-PERP",-0.000164,"2020-06-30T06:00:00+00:00"
"DEFI-PERP",-0.000173,"2020-06-30T05:00:00+00:00"
"DEFI-PERP",-0.000325,"2020-06-30T04:00:00+00:00"
"DEFI-PERP",-0.000369,"2020-06-30T03:00:00+00:00"
"DEFI-PERP",-0.000311,"2020-06-30T02:00:00+00:00"
"DEFI-PERP",-0.000294,"2020-06-30T01:00:00+00:00"
"DEFI-PERP",-0.000269,"2020-06-30T00:00:00+00:00"
"DEFI-PERP",-0.000267,"2020-06-29T23:00:00+00:00"
"DEFI-PERP",-0.000237,"2020-06-29T22:00:00+00:00"
"DEFI-PERP",-0.000201,"2020-06-29T21:00:00+00:00"
"DEFI-PERP",-0.000171,"2020-06-29T20:00:00+00:00"
"DEFI-PERP",-0.000166,"2020-06-29T19:00:00+00:00"
"DEFI-PERP",-0.000168,"2020-06-29T18:00:00+00:00"
"DEFI-PERP",-0.00019,"2020-06-29T17:00:00+00:00"
"DEFI-PERP",-0.000266,"2020-06-29T16:00:00+00:00"
"DEFI-PERP",-0.000307,"2020-06-29T15:00:00+00:00"
"DEFI-PERP",-0.000365,"2020-06-29T14:00:00+00:00"
"DEFI-PERP",-0.000359,"2020-06-29T13:00:00+00:00"
"DEFI-PERP",-0.000356,"2020-06-29T12:00:00+00:00"
"DEFI-PERP",-0.000319,"2020-06-29T11:00:00+00:00"
"DEFI-PERP",-0.000467,"2020-06-29T10:00:00+00:00"
"DEFI-PERP",-0.000367,"2020-06-29T09:00:00+00:00"
"DEFI-PERP",-0.000258,"2020-06-29T08:00:00+00:00"
"DEFI-PERP",-0.000198,"2020-06-29T07:00:00+00:00"
"DEFI-PERP",-0.000218,"2020-06-29T06:00:00+00:00"
"DEFI-PERP",-0.000188,"2020-06-29T05:00:00+00:00"
"DEFI-PERP",-0.000191,"2020-06-29T04:00:00+00:00"
"DEFI-PERP",-0.000179,"2020-06-29T03:00:00+00:00"
"DEFI-PERP",-0.000172,"2020-06-29T02:00:00+00:00"
"DEFI-PERP",-0.000148,"2020-06-29T01:00:00+00:00"
"DEFI-PERP",-0.000122,"2020-06-29T00:00:00+00:00"
"DEFI-PERP",-0.000111,"2020-06-28T23:00:00+00:00"
"DEFI-PERP",-0.000128,"2020-06-28T22:00:00+00:00"
"DEFI-PERP",-0.00012,"2020-06-28T21:00:00+00:00"
"DEFI-PERP",-0.000063,"2020-06-28T20:00:00+00:00"
"DEFI-PERP",-0.000178,"2020-06-28T19:00:00+00:00"
"DEFI-PERP",-0.000196,"2020-06-28T18:00:00+00:00"
"DEFI-PERP",-0.000187,"2020-06-28T17:00:00+00:00"
"DEFI-PERP",-0.000255,"2020-06-28T16:00:00+00:00"
"DEFI-PERP",-0.000373,"2020-06-28T15:00:00+00:00"
"DEFI-PERP",-0.000267,"2020-06-28T14:00:00+00:00"
"DEFI-PERP",-0.000206,"2020-06-28T13:00:00+00:00"
"DEFI-PERP",-0.000157,"2020-06-28T12:00:00+00:00"
"DEFI-PERP",-0.000178,"2020-06-28T11:00:00+00:00"
"DEFI-PERP",-0.000208,"2020-06-28T10:00:00+00:00"
"DEFI-PERP",-0.000246,"2020-06-28T09:00:00+00:00"
"DEFI-PERP",-0.00025,"2020-06-28T08:00:00+00:00"
"DEFI-PERP",-0.000289,"2020-06-28T07:00:00+00:00"
"DEFI-PERP",-0.000381,"2020-06-28T06:00:00+00:00"
"DEFI-PERP",-0.000334,"2020-06-28T05:00:00+00:00"
"DEFI-PERP",-0.000287,"2020-06-28T04:00:00+00:00"
"DEFI-PERP",-0.000286,"2020-06-28T03:00:00+00:00"
"DEFI-PERP",-0.00027,"2020-06-28T02:00:00+00:00"
"DEFI-PERP",-0.000317,"2020-06-28T01:00:00+00:00"
"DEFI-PERP",-0.000361,"2020-06-28T00:00:00+00:00"
"DEFI-PERP",-0.000349,"2020-06-27T23:00:00+00:00"
"DEFI-PERP",-0.000301,"2020-06-27T22:00:00+00:00"
"DEFI-PERP",-0.00024,"2020-06-27T21:00:00+00:00"
"DEFI-PERP",-0.00027,"2020-06-27T20:00:00+00:00"
"DEFI-PERP",-0.000243,"2020-06-27T19:00:00+00:00"
"DEFI-PERP",-0.000292,"2020-06-27T18:00:00+00:00"
"DEFI-PERP",-0.000284,"2020-06-27T17:00:00+00:00"
"DEFI-PERP",-0.00028,"2020-06-27T16:00:00+00:00"
"DEFI-PERP",-0.000257,"2020-06-27T15:00:00+00:00"
"DEFI-PERP",-0.000246,"2020-06-27T14:00:00+00:00"
"DEFI-PERP",-0.00022,"2020-06-27T13:00:00+00:00"
"DEFI-PERP",-0.000225,"2020-06-27T12:00:00+00:00"
"DEFI-PERP",-0.000201,"2020-06-27T11:00:00+00:00"
"DEFI-PERP",-0.000215,"2020-06-27T10:00:00+00:00"
"DEFI-PERP",-0.000185,"2020-06-27T09:00:00+00:00"
"DEFI-PERP",-0.000207,"2020-06-27T08:00:00+00:00"
"DEFI-PERP",-0.000258,"2020-06-27T07:00:00+00:00"
"DEFI-PERP",-0.000337,"2020-06-27T06:00:00+00:00"
"DEFI-PERP",-0.000328,"2020-06-27T05:00:00+00:00"
"DEFI-PERP",-0.000276,"2020-06-27T04:00:00+00:00"
"DEFI-PERP",-0.000137,"2020-06-27T03:00:00+00:00"
"DEFI-PERP",-0.000208,"2020-06-27T02:00:00+00:00"
"DEFI-PERP",-0.000191,"2020-06-27T01:00:00+00:00"
"DEFI-PERP",-0.000227,"2020-06-27T00:00:00+00:00"
"DEFI-PERP",-0.000212,"2020-06-26T23:00:00+00:00"
"DEFI-PERP",-0.000209,"2020-06-26T22:00:00+00:00"
"DEFI-PERP",-0.000196,"2020-06-26T21:00:00+00:00"
"DEFI-PERP",-0.000213,"2020-06-26T20:00:00+00:00"
"DEFI-PERP",-0.000218,"2020-06-26T19:00:00+00:00"
"DEFI-PERP",-0.000241,"2020-06-26T18:00:00+00:00"
"DEFI-PERP",-0.000212,"2020-06-26T17:00:00+00:00"
"DEFI-PERP",-0.000195,"2020-06-26T16:00:00+00:00"
"DEFI-PERP",-0.000148,"2020-06-26T15:00:00+00:00"
"DEFI-PERP",-0.000151,"2020-06-26T14:00:00+00:00"
"DEFI-PERP",-0.000152,"2020-06-26T13:00:00+00:00"
"DEFI-PERP",-0.000156,"2020-06-26T12:00:00+00:00"
"DEFI-PERP",-0.000155,"2020-06-26T11:00:00+00:00"
"DEFI-PERP",-0.000139,"2020-06-26T10:00:00+00:00"
"DEFI-PERP",-0.00012,"2020-06-26T09:00:00+00:00"
"DEFI-PERP",-0.000095,"2020-06-26T08:00:00+00:00"
"DEFI-PERP",-0.000097,"2020-06-26T07:00:00+00:00"
"DEFI-PERP",-0.000025,"2020-06-26T06:00:00+00:00"
"DEFI-PERP",-0.000044,"2020-06-26T05:00:00+00:00"
"DEFI-PERP",-0.00008,"2020-06-26T04:00:00+00:00"
"DEFI-PERP",-0.000164,"2020-06-26T03:00:00+00:00"
"DEFI-PERP",-0.000081,"2020-06-26T02:00:00+00:00"
"DEFI-PERP",-0.000093,"2020-06-26T01:00:00+00:00"
"DEFI-PERP",-0.000088,"2020-06-26T00:00:00+00:00"
"DEFI-PERP",-0.00015,"2020-06-25T23:00:00+00:00"
"DEFI-PERP",-0.00018,"2020-06-25T22:00:00+00:00"
"DEFI-PERP",0.000111,"2020-08-06T13:00:00+00:00"
"DEFI-PERP",0.000111,"2020-08-06T12:00:00+00:00"
"DEFI-PERP",0.000124,"2020-08-06T11:00:00+00:00"
"DEFI-PERP",0.000097,"2020-08-06T10:00:00+00:00"
"DEFI-PERP",0.000096,"2020-08-06T09:00:00+00:00"
"DEFI-PERP",0.000045,"2020-08-06T08:00:00+00:00"
"DEFI-PERP",0.000084,"2020-08-06T07:00:00+00:00"
"DEFI-PERP",0.000077,"2020-08-06T06:00:00+00:00"
"DEFI-PERP",0.000095,"2020-08-06T05:00:00+00:00"
"DEFI-PERP",0.000044,"2020-08-06T04:00:00+00:00"
"DEFI-PERP",0.000041,"2020-08-06T03:00:00+00:00"
"DEFI-PERP",0.00005,"2020-08-06T02:00:00+00:00"
"DEFI-PERP",0.000034,"2020-08-06T01:00:00+00:00"
"DEFI-PERP",0.000042,"2020-08-06T00:00:00+00:00"
"DEFI-PERP",0.000057,"2020-08-05T23:00:00+00:00"
"DEFI-PERP",0.000035,"2020-08-05T22:00:00+00:00"
"DEFI-PERP",0.000018,"2020-08-05T21:00:00+00:00"
"DEFI-PERP",0.000024,"2020-08-05T20:00:00+00:00"
"DEFI-PERP",-0.000037,"2020-08-05T19:00:00+00:00"
"DEFI-PERP",-0.000057,"2020-08-05T18:00:00+00:00"
"DEFI-PERP",-0.00002,"2020-08-05T17:00:00+00:00"
"DEFI-PERP",0.000044,"2020-08-05T16:00:00+00:00"
"DEFI-PERP",0.000169,"2020-08-05T15:00:00+00:00"
"DEFI-PERP",0.000213,"2020-08-05T14:00:00+00:00"
"DEFI-PERP",0.000219,"2020-08-05T13:00:00+00:00"
"DEFI-PERP",0.000253,"2020-08-05T12:00:00+00:00"
"DEFI-PERP",0.000217,"2020-08-05T11:00:00+00:00"
"DEFI-PERP",0.000197,"2020-08-05T10:00:00+00:00"
"DEFI-PERP",0.000151,"2020-08-05T09:00:00+00:00"
"DEFI-PERP",0.000233,"2020-08-05T08:00:00+00:00"
"DEFI-PERP",0.000271,"2020-08-05T07:00:00+00:00"
"DEFI-PERP",0.000206,"2020-08-05T06:00:00+00:00"
"DEFI-PERP",0.000245,"2020-08-05T05:00:00+00:00"
"DEFI-PERP",0.000237,"2020-08-05T04:00:00+00:00"
"DEFI-PERP",0.000275,"2020-08-05T03:00:00+00:00"
"DEFI-PERP",0.000226,"2020-08-05T02:00:00+00:00"
"DEFI-PERP",0.00021,"2020-08-05T01:00:00+00:00"
"DEFI-PERP",0.000186,"2020-08-05T00:00:00+00:00"
"DEFI-PERP",0.000195,"2020-08-04T23:00:00+00:00"
"DEFI-PERP",0.000204,"2020-08-04T22:00:00+00:00"
"DEFI-PERP",0.000164,"2020-08-04T21:00:00+00:00"
"DEFI-PERP",0.000217,"2020-08-04T20:00:00+00:00"
"DEFI-PERP",0.000195,"2020-08-04T19:00:00+00:00"
"DEFI-PERP",0.000196,"2020-08-04T18:00:00+00:00"
"DEFI-PERP",0.000177,"2020-08-04T17:00:00+00:00"
"DEFI-PERP",0.000155,"2020-08-04T16:00:00+00:00"
"DEFI-PERP",0.000185,"2020-08-04T15:00:00+00:00"
"DEFI-PERP",0.000188,"2020-08-04T14:00:00+00:00"
"DEFI-PERP",0.000175,"2020-08-04T13:00:00+00:00"
"DEFI-PERP",0.000153,"2020-08-04T12:00:00+00:00"
"DEFI-PERP",0.00017,"2020-08-04T11:00:00+00:00"
"DEFI-PERP",0.000206,"2020-08-04T10:00:00+00:00"
"DEFI-PERP",0.000167,"2020-08-04T09:00:00+00:00"
"DEFI-PERP",0.000193,"2020-08-04T08:00:00+00:00"
"DEFI-PERP",0.000187,"2020-08-04T07:00:00+00:00"
"DEFI-PERP",0.000195,"2020-08-04T06:00:00+00:00"
"DEFI-PERP",0.000225,"2020-08-04T05:00:00+00:00"
"DEFI-PERP",0.000171,"2020-08-04T04:00:00+00:00"
"DEFI-PERP",0.000199,"2020-08-04T03:00:00+00:00"
"DEFI-PERP",0.000133,"2020-08-04T02:00:00+00:00"
"DEFI-PERP",0.000089,"2020-08-04T01:00:00+00:00"
"DEFI-PERP",0.0002,"2020-08-04T00:00:00+00:00"
"DEFI-PERP",0.000205,"2020-08-03T23:00:00+00:00"
"DEFI-PERP",0.000177,"2020-08-03T22:00:00+00:00"
"DEFI-PERP",0.000205,"2020-08-03T21:00:00+00:00"
"DEFI-PERP",0.000206,"2020-08-03T20:00:00+00:00"
"DEFI-PERP",0.0002,"2020-08-03T19:00:00+00:00"
"DEFI-PERP",0.000176,"2020-08-03T18:00:00+00:00"
"DEFI-PERP",0.000183,"2020-08-03T17:00:00+00:00"
"DEFI-PERP",0.000166,"2020-08-03T16:00:00+00:00"
"DEFI-PERP",0.000211,"2020-08-03T15:00:00+00:00"
"DEFI-PERP",0.000197,"2020-08-03T14:00:00+00:00"
"DEFI-PERP",0.000199,"2020-08-03T13:00:00+00:00"
"DEFI-PERP",0.000188,"2020-08-03T12:00:00+00:00"
"DEFI-PERP",0.000164,"2020-08-03T11:00:00+00:00"
"DEFI-PERP",0.000172,"2020-08-03T10:00:00+00:00"
"DEFI-PERP",0.000235,"2020-08-03T09:00:00+00:00"
"DEFI-PERP",0.000252,"2020-08-03T08:00:00+00:00"
"DEFI-PERP",0.000255,"2020-08-03T07:00:00+00:00"
"DEFI-PERP",0.000211,"2020-08-03T06:00:00+00:00"
"DEFI-PERP",0.000306,"2020-08-03T05:00:00+00:00"
"DEFI-PERP",0.000331,"2020-08-03T04:00:00+00:00"
"DEFI-PERP",0.000361,"2020-08-03T03:00:00+00:00"
"DEFI-PERP",0.000328,"2020-08-03T02:00:00+00:00"
"DEFI-PERP",0.000245,"2020-08-03T01:00:00+00:00"
"DEFI-PERP",0.000262,"2020-08-03T00:00:00+00:00"
"DEFI-PERP",0.000195,"2020-08-02T23:00:00+00:00"
"DEFI-PERP",0.000225,"2020-08-02T22:00:00+00:00"
"DEFI-PERP",0.000214,"2020-08-02T21:00:00+00:00"
"DEFI-PERP",0.000219,"2020-08-02T20:00:00+00:00"
"DEFI-PERP",0.000224,"2020-08-02T19:00:00+00:00"
"DEFI-PERP",0.000299,"2020-08-02T18:00:00+00:00"
"DEFI-PERP",0.000276,"2020-08-02T17:00:00+00:00"
"DEFI-PERP",0.000233,"2020-08-02T16:00:00+00:00"
"DEFI-PERP",0.000226,"2020-08-02T15:00:00+00:00"
"DEFI-PERP",0.000218,"2020-08-02T14:00:00+00:00"
"DEFI-PERP",0.000239,"2020-08-02T13:00:00+00:00"
"DEFI-PERP",0.000246,"2020-08-02T12:00:00+00:00"
"DEFI-PERP",0.00018,"2020-08-02T11:00:00+00:00"
"DEFI-PERP",0.000171,"2020-08-02T10:00:00+00:00"
"DEFI-PERP",0.000239,"2020-08-02T09:00:00+00:00"
"DEFI-PERP",0.000123,"2020-08-02T08:00:00+00:00"
"DEFI-PERP",0.000095,"2020-08-02T07:00:00+00:00"
"DEFI-PERP",0.000046,"2020-08-02T06:00:00+00:00"
"DEFI-PERP",0.000428,"2020-08-02T05:00:00+00:00"
"DEFI-PERP",0.000149,"2020-08-02T04:00:00+00:00"
"DEFI-PERP",0.000198,"2020-08-02T03:00:00+00:00"
"DEFI-PERP",0.000161,"2020-08-02T02:00:00+00:00"
"DEFI-PERP",0.000213,"2020-08-02T01:00:00+00:00"
"DEFI-PERP",0.000164,"2020-08-02T00:00:00+00:00"
"DEFI-PERP",0.000092,"2020-08-01T23:00:00+00:00"
"DEFI-PERP",0.000087,"2020-08-01T22:00:00+00:00"
"DEFI-PERP",0.00002,"2020-08-01T21:00:00+00:00"
"DEFI-PERP",-0.000014,"2020-08-01T20:00:00+00:00"
"DEFI-PERP",-0.000019,"2020-08-01T19:00:00+00:00"
"DEFI-PERP",-0.000067,"2020-08-01T18:00:00+00:00"
"DEFI-PERP",-0.000064,"2020-08-01T17:00:00+00:00"
"DEFI-PERP",-0.000113,"2020-08-01T16:00:00+00:00"
"DEFI-PERP",-0.000034,"2020-08-01T15:00:00+00:00"
"DEFI-PERP",-0.000061,"2020-08-01T14:00:00+00:00"
"DEFI-PERP",0.000023,"2020-08-01T13:00:00+00:00"
"DEFI-PERP",0.000135,"2020-08-01T12:00:00+00:00"
"DEFI-PERP",0.000185,"2020-08-01T11:00:00+00:00"
"DEFI-PERP",0.000176,"2020-08-01T10:00:00+00:00"
"DEFI-PERP",0.000171,"2020-08-01T09:00:00+00:00"
"DEFI-PERP",0.000156,"2020-08-01T08:00:00+00:00"
"DEFI-PERP",0.00018,"2020-08-01T07:00:00+00:00"
"DEFI-PERP",0.000124,"2020-08-01T06:00:00+00:00"
"DEFI-PERP",0.00013,"2020-08-01T05:00:00+00:00"
"DEFI-PERP",0.000146,"2020-08-01T04:00:00+00:00"
"DEFI-PERP",0.00013,"2020-08-01T03:00:00+00:00"
"DEFI-PERP",0.000109,"2020-08-01T02:00:00+00:00"
"DEFI-PERP",0.000032,"2020-08-01T01:00:00+00:00"
"DEFI-PERP",-0.000016,"2020-08-01T00:00:00+00:00"
"DEFI-PERP",-0.00002,"2020-07-31T23:00:00+00:00"
